id,bmc School,first_name,last_name,age,program,level,gender,dob,doa,udid ,aadhar ,disability,severity,address,contact,status mob no,school,age while refering,standard at non special,casestudy,add nd sub,two words,vocab building,TRADITIONAL AND MODERN GAME,mumbai topo,lemon srbat making ,stamping the design ,baseline consolidate ,endline consolidate ,no. of bl,no. of el
833,8,Nadia,Sams,15,9,1,Female,7/14/2003,2/15/2016,833,7875777062,3,2,Apt 20,6779174890,7060169962,7,9,8,8,8,TRUE,4,2,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
834,6,Hakeem,Komorowski,21,6,3,Male,5/17/2015,5/9/2017,834,2640586653,7,5,18th Floor,489859119,606109315,2,20,9,7,1,FALSE,10,6,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
835,3,Reynard,Nassey,12,9,1,Male,7/29/2010,11/16/2006,835,4016118263,7,10,Room 1237,4651802966,191480452,5,10,6,9,9,FALSE,9,5,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
836,1,Alana,Aurelius,45,8,1,Female,10/20/2017,1/3/2008,836,9054953543,3,8,Room 1902,5240906246,8877627964,2,19,3,2,1,FALSE,2,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
837,1,Franz,Brood,23,6,1,Male,3/12/2013,10/8/2012,837,5238622287,6,4,Suite 73,364278714,9357185623,3,30,2,9,5,TRUE,2,8,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
838,8,Celie,Pote,29,5,3,Female,3/6/2008,8/10/2010,838,9081130358,2,7,Apt 1234,6123304348,4912117447,6,14,2,3,10,TRUE,9,8,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
839,1,Roth,Huske,20,10,3,Male,10/19/2014,6/7/2022,839,5258168484,6,7,13th Floor,6257077818,3861908964,2,30,9,7,5,FALSE,3,2,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
840,1,Gwenora,Peaddie,4,5,2,Genderqueer,3/19/2005,10/16/2007,840,4496813084,6,10,12th Floor,7185518830,5627420898,7,16,3,6,10,FALSE,7,7,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
841,2,Pall,Chiommienti,40,4,3,Male,12/20/2002,2/8/2021,841,2083577590,7,7,Room 1380,664486878,1892739321,6,29,10,3,6,TRUE,8,1,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
842,5,Maurice,Verny,7,6,2,Male,8/12/2013,11/20/2008,842,3375744579,5,9,Room 1406,1532782276,3184738345,4,16,9,1,8,TRUE,1,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
843,5,Bone,Cabotto,40,10,3,Male,7/18/2014,4/2/2013,843,7559859852,4,2,15th Floor,4389026364,1531155170,6,11,5,7,10,FALSE,10,2,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
844,3,Benson,MacGillespie,27,1,3,Non-binary,11/10/2008,1/31/2010,844,2641106027,1,6,PO Box 45046,2962488625,2777754519,4,6,7,8,6,TRUE,4,7,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
845,1,Bryn,Deeth,26,8,2,Female,7/3/2019,3/22/2022,845,4684951111,4,1,13th Floor,5922403869,515009660,9,29,11,9,9,FALSE,6,9,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
846,2,Talia,Cleyne,15,3,1,Female,6/15/2013,3/6/2012,846,9622294804,6,3,17th Floor,2512186202,5868241037,9,13,1,8,6,TRUE,10,5,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
847,4,Lydie,Fausset,36,5,3,Female,5/29/2014,8/6/2018,847,8392244664,3,7,Room 884,2577221592,4475994160,10,10,4,10,2,FALSE,2,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
848,9,Griswold,Wardel,47,4,3,Male,2/5/2007,12/2/2008,848,9863331929,2,9,Room 890,9362823624,4140925272,6,19,4,5,10,FALSE,9,3,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
849,1,Cori,Chastanet,30,7,2,Female,9/7/2004,5/17/2017,849,9751642361,5,5,PO Box 11461,8200024695,6942147303,1,13,3,4,1,TRUE,1,4,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
850,9,Abrahan,Kynge,39,8,2,Male,7/29/2016,7/30/2006,850,6826250322,7,10,Suite 85,1796110221,5639574380,8,21,5,7,2,TRUE,2,3,5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
851,3,Sid,Crosson,22,9,1,Male,12/1/2015,5/27/2020,851,4536004734,6,8,Suite 63,2710223775,9223838975,6,5,4,2,1,FALSE,5,7,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
852,1,Gertrudis,Cottesford,15,9,2,Female,12/23/2018,6/13/2007,852,855129204,7,8,Room 399,5636813414,1604313528,8,17,11,10,4,TRUE,4,7,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
853,3,Cecil,Struis,32,4,3,Female,8/28/2005,2/4/2015,853,5299526822,6,6,Suite 2,2255324326,3915622478,5,16,10,6,7,FALSE,5,8,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
854,3,Mara,Grevile,17,6,3,Female,5/24/2009,4/29/2015,854,6166538170,4,1,10th Floor,6648498196,6657814984,1,19,3,4,9,FALSE,7,7,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
855,1,Bethina,Van der Kruys,20,2,2,Female,1/26/2012,10/20/2017,855,6096015115,4,9,PO Box 81566,2051337489,4606882352,4,5,2,8,6,TRUE,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
856,3,Felizio,Crumby,30,6,2,Bigender,6/29/2011,3/9/2012,856,6399301491,3,7,PO Box 93535,3000150684,9677122134,9,15,5,8,3,TRUE,8,3,10,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
857,9,Lura,Toleman,37,2,2,Female,1/8/2012,5/3/2023,857,3769688880,1,8,Room 1229,4217628382,5541684013,2,18,8,7,6,TRUE,7,4,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
858,2,Shalne,Preedy,2,7,2,Female,12/18/2012,3/19/2017,858,9713787404,1,3,Apt 233,1194847323,790617323,6,29,7,9,1,FALSE,2,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
859,4,Barney,Lesslie,38,10,2,Male,8/30/2001,7/15/2018,859,2551204445,1,9,Apt 102,1405717521,5839319031,3,11,7,7,5,TRUE,6,6,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
860,10,Brander,Polden,34,3,1,Male,1/6/2018,1/6/2014,860,8593728065,4,8,Room 1621,4399333324,8099472314,8,29,4,3,9,TRUE,9,6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
861,3,Martynne,Gummie,36,7,2,Female,3/18/2005,2/9/2021,861,9566100752,3,8,Room 1192,3287303430,6671515069,9,7,3,2,10,FALSE,6,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
862,4,Alberik,Episcopi,8,6,2,Male,10/30/2010,5/20/2021,862,8972350257,2,4,Suite 91,4042357717,4196705170,8,17,10,7,3,TRUE,6,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
863,2,Chrystal,Reeveley,37,6,3,Female,5/6/2013,6/10/2016,863,5961190781,2,10,Suite 22,1149969326,8145329124,3,12,9,9,6,TRUE,3,9,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
864,5,Valerye,Greaterex,39,9,3,Female,6/18/2005,9/7/2019,864,1594791392,5,5,Room 1608,8073655764,3151232299,4,9,11,2,3,FALSE,4,9,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
865,9,Josi,Maddra,43,6,2,Female,12/8/2008,5/28/2013,865,5336703753,3,5,Room 1194,7206654517,7786141537,10,25,9,6,5,FALSE,1,9,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
866,5,Margarethe,Cunningham,20,2,3,Female,10/25/2005,2/17/2006,866,2950267149,6,7,Suite 43,6320545585,7586437750,8,5,5,3,7,FALSE,4,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
867,3,Oralia,Antoszewski,28,10,1,Female,2/22/2018,12/12/2018,867,5689233080,6,2,Suite 91,5855758699,7749782893,2,22,11,1,5,FALSE,6,9,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
868,2,Doug,Caswill,14,5,1,Male,4/19/2006,4/22/2009,868,6716521690,4,7,20th Floor,9113290169,7330447013,2,28,3,3,6,FALSE,4,1,5,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
869,8,Henka,Riccio,43,10,2,Polygender,9/30/2009,5/31/2006,869,3012876545,4,7,PO Box 25758,2275160604,5665016209,7,18,9,2,5,FALSE,10,6,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
870,10,Myrwyn,Mattioni,11,1,3,Male,7/31/2015,9/15/2013,870,5979419012,2,7,Suite 16,3585134424,6939550631,5,3,3,4,7,FALSE,1,4,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
871,4,Rob,Chyuerton,31,2,1,Male,4/30/2007,8/21/2006,871,6820119410,1,4,Suite 79,475736494,3080751736,3,17,2,7,4,TRUE,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
872,3,Isac,Methven,13,5,3,Male,2/15/2014,9/22/2022,872,8764686604,7,9,Apt 584,1656764326,119615460,8,21,9,4,7,TRUE,1,7,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
873,5,Ugo,Forsyde,38,7,2,Male,7/8/2016,8/11/2018,873,1977402917,2,6,Apt 1714,2512106586,3137476089,9,16,2,6,3,FALSE,1,6,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
874,6,Helenelizabeth,Robotham,4,5,1,Female,3/19/2005,6/19/2009,874,4585042407,3,2,PO Box 48899,2919283707,6442906701,5,4,8,7,6,TRUE,3,8,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
875,9,Ado,Igounet,25,6,1,Male,10/8/2007,7/29/2010,875,2303302293,2,6,Apt 1414,2836150157,4933131775,3,4,1,8,4,TRUE,3,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
876,9,Isabel,Cordie,32,1,2,Female,11/29/2017,6/17/2016,876,5459528445,5,2,PO Box 46875,2624865012,2690846195,6,24,1,4,8,TRUE,6,8,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
877,9,Levey,Dolby,47,1,1,Genderqueer,1/7/2011,6/15/2019,877,1945892188,3,6,Suite 89,7376843213,8358910215,10,6,11,8,2,TRUE,9,4,8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
878,4,Kitty,Langtree,2,4,3,Female,2/20/2008,9/15/2021,878,6147546252,7,7,1st Floor,914264796,7177227970,1,30,8,6,2,FALSE,3,9,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
879,7,Elnar,Juarez,3,3,1,Male,2/2/2008,1/24/2018,879,421801468,5,1,PO Box 43587,1340983451,5569649050,7,26,8,5,4,TRUE,10,8,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
880,5,Hinda,Leitche,36,4,2,Female,7/18/2006,6/21/2023,880,5186701777,7,8,2nd Floor,1616898771,6564851871,2,19,8,6,10,FALSE,9,10,6,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
881,9,Harrie,Buswell,12,5,1,Female,8/15/2016,11/1/2008,881,759088128,6,5,Suite 68,8713990527,1402299761,1,17,2,7,3,TRUE,2,5,8,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
882,4,Kevan,Noton,12,6,3,Male,12/6/2013,9/2/2015,882,5420030446,6,3,Room 1183,4930780640,4317807432,9,12,3,8,3,FALSE,7,2,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
883,1,Sherline,Kilty,30,2,3,Female,2/27/2008,5/8/2011,883,1971731390,2,10,Suite 57,7308625656,9258133889,9,17,6,3,6,TRUE,2,4,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
884,2,Fern,Gwyther,33,7,3,Female,1/29/2002,9/18/2013,884,585718520,5,4,PO Box 3077,6758864081,3654236103,1,23,4,3,6,FALSE,10,2,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
885,6,Jill,Camelli,27,4,1,Female,10/21/2018,10/6/2015,885,6711329384,5,2,Room 349,4033698566,7231078060,5,10,4,9,2,TRUE,3,1,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
886,7,Toby,Nestor,25,5,3,Genderqueer,4/20/2006,5/1/2007,886,2162343010,5,10,Apt 1560,5185237740,2051378096,6,7,2,1,8,FALSE,10,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
887,5,Payton,Huddy,49,6,2,Agender,5/31/2013,6/29/2013,887,7864123538,3,7,PO Box 65884,900452781,2889438198,8,4,12,10,7,TRUE,7,7,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
888,7,Fonsie,Jiri,2,7,3,Male,8/29/2010,4/6/2014,888,5697101023,1,2,Room 1024,4919168446,423209485,5,10,4,7,6,FALSE,5,2,4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
889,3,Birgit,Pesik,35,1,2,Female,9/6/2004,9/27/2018,889,6309695843,1,1,11th Floor,763598798,7362403895,4,25,5,4,9,FALSE,8,8,10,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
890,7,Freeland,Panniers,36,2,2,Male,7/10/2002,12/22/2006,890,4343154521,7,8,Suite 88,4393448480,8621934280,1,13,9,8,5,FALSE,6,6,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
891,9,Rory,Abrahamsen,11,10,3,Male,9/23/2016,9/4/2009,891,7786443053,2,1,PO Box 56433,177864109,928895637,5,14,12,4,8,FALSE,3,8,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
892,9,Suellen,Claye,15,4,2,Female,7/9/2018,4/11/2008,892,6623029389,4,5,Suite 2,9131231497,7883523007,1,20,4,8,9,FALSE,7,3,5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
893,8,Inesita,Georgius,32,3,3,Female,8/8/2001,8/26/2020,893,998802891,5,10,Room 586,640832180,6406367448,1,11,11,10,5,FALSE,2,1,6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
894,3,Sam,Woodruff,39,8,1,Male,1/9/2005,6/8/2012,894,1561586722,2,2,PO Box 21446,6493981042,8896656591,5,27,4,7,6,FALSE,7,2,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
895,8,Zerk,Bullough,47,2,1,Male,2/8/2005,10/20/2017,895,5886307443,3,2,Apt 613,7761815240,2704764913,2,30,7,6,6,TRUE,2,5,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
896,9,Dru,Joderli,45,4,3,Male,4/12/2010,7/29/2007,896,6833881391,7,1,Apt 1001,2321982624,7271948228,9,5,7,9,4,TRUE,7,2,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
897,5,Abdul,Seyler,2,6,3,Male,11/16/2002,3/3/2018,897,1883881366,3,9,Apt 211,8787134578,5946933485,2,25,11,9,6,TRUE,9,9,7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
898,10,Chrissy,Farlambe,45,4,2,Female,9/26/2003,8/11/2006,898,3826747798,6,8,Apt 550,7038332287,30137047,2,22,1,1,1,TRUE,1,8,9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
899,6,Roseanne,Plampeyn,41,5,1,Female,6/18/2010,8/12/2013,899,3072891427,6,1,PO Box 37213,547914083,1173939059,8,15,4,4,10,TRUE,9,3,3,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
900,3,Anna-diana,Mummery,22,8,2,Non-binary,8/23/2014,5/15/2016,900,570789192,2,4,PO Box 67154,2005917990,4152391561,10,20,7,10,8,FALSE,1,4,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
901,1,Harbert,Sonnenschein,45,7,1,Male,8/7/2016,6/29/2017,901,7371993241,2,3,Apt 1575,9637642145,9228353708,7,9,8,9,4,TRUE,10,10,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
902,4,Gerry,Vlasenko,13,10,3,Male,4/2/2003,4/27/2018,902,3767237245,4,5,PO Box 60728,2156148058,4442707618,2,29,12,4,3,TRUE,1,7,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
903,7,Lynnea,Gebby,2,6,1,Genderfluid,11/16/2007,11/8/2009,903,1245965034,7,7,Room 1152,9142281067,8209744631,4,26,6,10,8,FALSE,7,10,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
904,1,Shirl,Hargreave,11,3,1,Female,3/24/2014,9/19/2008,904,635287838,6,4,Apt 857,4697766024,4614604803,2,10,11,2,3,TRUE,9,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
905,4,Jewell,Yven,42,5,1,Female,11/1/2005,11/18/2014,905,2039782788,5,7,3rd Floor,4040744160,9677758071,4,6,4,6,6,FALSE,4,4,10,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
906,6,Tilly,Anelay,44,5,1,Female,5/31/2008,2/24/2017,906,867256141,7,6,11th Floor,5768811222,1035478587,4,4,5,1,10,FALSE,3,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
907,2,Waylen,Scrogges,12,4,1,Male,4/27/2006,5/12/2012,907,4800574358,7,2,PO Box 55708,7988529609,4524947205,7,30,11,8,1,FALSE,3,8,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
908,10,Johnny,Beard,41,8,3,Male,11/16/2015,7/11/2012,908,8510427305,1,7,Room 527,8527060159,5549145545,8,9,6,4,1,TRUE,2,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
909,1,Priscella,Moniker,26,10,2,Female,6/5/2014,2/15/2020,909,7295553096,4,9,PO Box 3305,2847201149,4248238330,8,24,2,10,9,FALSE,1,3,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
910,8,Consalve,Clawsley,42,4,2,Male,1/22/2010,7/1/2009,910,5900169219,6,6,PO Box 16901,9658459722,5039567979,3,8,6,7,9,FALSE,10,6,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
911,4,Zachery,Bayle,19,2,1,Male,10/13/2014,5/17/2015,911,6845119880,3,8,Apt 478,9869562728,7419147965,10,5,11,2,2,FALSE,9,10,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
912,7,Gabbie,Weth,17,2,3,Female,10/1/2010,2/25/2019,912,6556979996,5,6,PO Box 29168,8686396283,3718165783,3,3,8,9,8,FALSE,1,6,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
913,1,Rivkah,Cardillo,23,4,2,Female,12/31/2018,5/19/2008,913,4394935423,4,4,4th Floor,4776187108,3728782750,1,22,1,10,9,TRUE,5,9,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
914,1,Shurlocke,Broszkiewicz,31,8,3,Male,9/1/2006,5/8/2020,914,874893593,6,10,Apt 828,4514740748,9755708375,6,27,10,7,2,TRUE,7,9,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
915,5,Toinette,Burlingham,4,9,2,Female,9/2/2003,7/10/2008,915,842215840,7,9,Room 1420,9710286838,7838946212,2,4,1,6,2,FALSE,9,5,7,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
916,5,Cris,Cousans,41,9,1,Male,5/27/2014,12/19/2011,916,6325234650,5,5,Suite 85,4536164650,9961038010,3,13,7,3,9,FALSE,8,7,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
917,4,Perl,Grice,11,4,3,Female,7/21/2018,12/10/2008,917,4269208732,1,9,PO Box 74593,5540844645,4030034551,4,21,1,1,1,FALSE,1,7,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
918,8,Teddie,Maly,32,1,3,Male,6/1/2008,11/18/2005,918,1896283780,2,10,Room 376,2921623811,8960359122,7,29,12,1,3,FALSE,4,6,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
919,4,Lucilia,Leythley,12,3,1,Female,6/29/2018,2/13/2017,919,5907881283,4,5,16th Floor,4398056904,5745284919,6,11,12,2,4,TRUE,1,4,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
920,8,Merill,Schreurs,13,9,3,Male,5/11/2007,11/18/2008,920,3883227870,3,2,Room 1090,2121214801,1246504960,1,7,5,3,10,TRUE,4,9,8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
921,8,Calida,Furber,12,5,2,Female,10/31/2014,6/20/2013,921,7970262384,5,5,Room 433,1840031905,3355453595,6,30,10,3,4,FALSE,10,3,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
922,3,Lynette,Christopher,40,1,3,Female,1/15/2007,11/13/2020,922,8938769143,2,3,PO Box 66433,8085816210,37518828,1,17,3,5,4,TRUE,10,8,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
923,9,Hayes,Chaundy,15,2,3,Male,4/12/2012,12/6/2020,923,5067274034,3,2,20th Floor,7999750247,3220157963,9,6,5,7,1,FALSE,8,8,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
924,10,Brittani,Currier,8,3,3,Female,2/14/2003,10/1/2019,924,8526818716,4,2,Suite 30,2379491658,965063461,4,9,5,4,10,TRUE,7,3,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
925,10,Ardath,Engley,37,8,3,Genderfluid,1/20/2012,9/17/2021,925,7612431947,2,5,15th Floor,8673819679,2012820921,10,5,11,7,2,TRUE,8,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
926,6,Patten,Carey,36,5,3,Male,4/19/2014,2/23/2020,926,842767576,4,3,PO Box 46345,1119203783,286357321,7,8,3,10,3,TRUE,1,4,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
927,8,Alverta,Goomes,4,5,3,Female,3/25/2018,11/26/2008,927,2542550786,5,9,PO Box 55940,9674275770,2227906847,8,8,9,8,10,FALSE,9,4,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
928,9,Koren,Turpie,10,6,2,Female,2/15/2003,6/18/2006,928,4380686833,1,9,PO Box 46134,6460728232,8220951230,4,23,11,1,10,TRUE,10,9,9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
929,8,Larisa,Thominga,19,8,1,Female,1/20/2010,11/1/2015,929,1163513644,7,1,Room 1466,6565950199,3827862965,8,13,5,5,4,TRUE,7,9,7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
930,3,Gan,Treagus,11,9,3,Male,7/30/2004,6/4/2019,930,314896074,2,6,PO Box 9855,2002877173,2796948773,3,25,7,6,3,FALSE,7,10,8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
931,4,Xenos,Welden,3,5,1,Male,3/7/2011,1/23/2011,931,4885643406,3,3,Suite 64,8612628415,5037963923,4,23,11,6,1,TRUE,6,7,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
932,6,Shepherd,Di Angelo,10,4,3,Male,4/15/2005,10/5/2019,932,320583791,2,7,19th Floor,7549887551,821611674,7,20,4,8,8,FALSE,7,9,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
933,5,Starr,Neate,18,9,3,Female,8/8/2010,7/8/2021,933,5886942726,1,10,PO Box 7839,8040251583,5808672724,8,19,2,7,6,TRUE,4,6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
934,8,Consuelo,Tremoille,25,4,1,Female,12/7/2001,4/22/2021,934,9691643804,3,5,Apt 438,1802989935,5372807318,6,15,1,10,7,TRUE,8,3,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
935,4,Maurizio,Phipps,9,3,2,Male,4/6/2007,12/1/2015,935,3436992135,5,2,11th Floor,2813472425,2918309702,9,11,3,7,6,TRUE,5,1,8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
936,4,Trevor,Itzakovitz,42,4,3,Male,8/14/2001,1/4/2013,936,9775622409,7,7,Apt 1783,5131492238,2541891334,2,22,10,5,4,TRUE,2,10,7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
937,6,Janet,Mulvaney,44,2,2,Female,8/23/2002,7/12/2020,937,4088833279,3,9,PO Box 97312,5386270974,7612370379,10,16,12,7,9,FALSE,2,3,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
938,8,Tierney,Seneschal,8,3,3,Female,5/5/2019,9/11/2017,938,1829892959,2,7,Room 1722,9538152123,6155710600,8,27,11,1,4,FALSE,3,7,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
939,1,Stanfield,Trevallion,6,10,1,Male,12/31/2011,5/9/2015,939,9583552526,7,7,Suite 96,6992326678,750841125,2,13,10,2,2,FALSE,4,8,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
940,2,Bobby,Tregonna,47,10,2,Male,1/19/2018,5/27/2020,940,6036851782,5,10,Apt 944,4916434552,1073114813,1,27,5,3,6,FALSE,3,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
941,2,Pall,Vaggers,45,5,1,Male,9/26/2004,8/14/2007,941,6096352138,2,9,Apt 612,707666880,546939473,5,11,7,7,2,FALSE,1,4,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
942,10,Sharia,Sarson,29,8,1,Female,9/15/2003,7/10/2010,942,504824732,1,7,Apt 1601,1801814368,8282242195,6,11,1,3,7,FALSE,10,9,7,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
943,10,Stuart,Dunne,33,6,1,Male,7/3/2003,4/21/2016,943,1587051265,6,2,PO Box 59518,6735383850,2459976984,1,21,8,2,7,TRUE,6,3,6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
944,2,Adlai,Gisbey,2,4,3,Male,11/3/2005,6/23/2012,944,1165548771,1,5,Apt 1176,6518231971,1686163312,8,27,1,3,4,FALSE,9,4,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
945,9,Beatrix,Miranda,32,6,1,Female,9/9/2010,11/24/2010,945,2255452596,4,5,Suite 73,196445256,9100067830,1,8,10,9,10,FALSE,1,8,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
946,7,Sigvard,Pattenden,15,6,1,Male,3/30/2012,1/13/2023,946,1994518014,1,3,Apt 1265,21244758,8146159516,5,10,9,2,6,FALSE,7,4,6,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
947,8,Onofredo,Cutress,28,8,1,Male,12/12/2016,11/27/2015,947,9036907098,6,6,4th Floor,9291274127,2775118909,5,20,4,2,2,FALSE,8,10,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
948,8,Kalil,Willshire,50,8,3,Male,7/8/2017,5/29/2011,948,311386806,6,1,Room 799,4704013553,1697040292,8,25,3,1,10,TRUE,5,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
949,1,Aurore,Eastwood,10,9,2,Female,6/16/2013,6/24/2020,949,753273691,3,7,8th Floor,70994706,466864418,4,26,5,8,9,FALSE,8,4,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
950,6,Ragnar,De Ortega,44,9,2,Male,1/9/2010,5/19/2007,950,287843998,4,4,4th Floor,4906846513,1741037476,3,12,4,1,10,FALSE,2,6,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
951,3,Putnam,Bramhall,33,1,1,Male,6/12/2005,1/25/2022,951,1458688399,5,5,Room 1969,2747884511,4168672506,10,4,6,4,2,TRUE,3,8,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
